event_id,actor1_country,actor1_type,actor2_country,event_code,lat,lon,action_country,action_geo,avg_tone,date,_source,_fetched_at,_run_id
1313554780,IRN,IRAN,IRN,GOV,043,043,2.8,8,-7.69230769230769,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554114,IRN,IRAN,IRN,GOV,085,085,7.0,2,-6.25,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554270,ARE,UNITED ARAB EMIRATES,ARE,IRNGOV,010,010,0.0,1,-3.2258064516129,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554269,ARE,UNITED ARAB EMIRATES,ARE,IRNGOV,010,010,0.0,1,-3.2258064516129,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554268,ARE,DUBAI,ARE,IRN,042,042,1.9,10,-5.69105691056911,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554267,ARE,DUBAI,ARE,FRA,080,080,5.0,10,-1.83443085606773,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554116,IRN,IRAN,IRN,SAUGOV,085,085,7.0,1,-6.25,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554115,IRN,IRAN,IRN,GOV,085,085,7.0,2,-6.25,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554104,IRN,TEHRAN,IRN,USA,042,042,1.9,3,-6.38686131386861,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554272,ARE,ABU DHABI,ARE,TURBUS,080,080,5.0,4,-1.83443085606773,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554103,IRN,TEHRAN,IRN,USA,042,042,1.9,5,-6.38686131386861,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552706,SAU,SAUDI ARABIA,SAU,MNCUSA,031,031,5.2,10,4.96894409937888,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552705,SAU,SAUDI,SAU,,128,128,-5.0,1,-3.86206896551724,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552704,SAU,SAUDI,SAU,,128,128,-5.0,1,-3.86206896551724,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552671,QAT,QATAR,QAT,USAGOV,042,042,1.9,10,-4.63883591156318,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552670,QAT,QATAR,QAT,USAGOV,042,042,1.9,16,-4.61734631603247,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554271,ARE,ABU DHABI,ARE,TURBUS,080,080,5.0,6,-1.83443085606773,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554273,ARE,DUBAI,ARE,USA,130,130,-4.4,3,-5.01011303858842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554779,IRN,IRAN,IRN,GOV,042,042,1.9,20,-5.14009001138974,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554772,IRN,IRAN,IRN,ARE,043,043,2.8,2,-5.69105691056911,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554778,IRN,IRAN,IRN,GOV,042,042,1.9,12,-5.26288076219938,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554777,IRN,IRANIAN,IRN,GBR,111,111,-2.0,2,-7.12530712530712,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554776,IRN,IRANIAN,IRN,GBR,010,010,0.0,4,-7.12530712530712,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554775,IRN,IRAN,IRN,CVL,010,010,0.0,1,-3.67816091954023,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554774,IRN,IRAN,IRN,COPGOV,052,052,3.5,2,-1.55902004454343,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554773,IRN,IRAN,IRN,ARE,043,043,2.8,8,-5.69105691056911,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554771,IRN,IRAN,IRN,ARBUIS,190,190,-10.0,9,-5.01011303858842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554274,ARE,DUBAI,ARE,USA,130,130,-4.4,2,-4.98732037193576,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554770,IRN,IRANIAN,IRN,,193,193,-10.0,6,-3.29865537604916,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554769,IRN,IRAN,IRN,,130,130,-4.4,12,-3.31135546630519,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554768,IRN,IRAN,IRN,,050,050,3.5,30,-3.31135546630519,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554767,IRN,IRAN,IRN,,0356,035,7.0,2,-3.57675111773473,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554766,IRN,IRAN,IRN,,0356,035,7.0,8,-3.57675111773473,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313554765,IRN,IRAN,IRN,,020,020,3.0,2,-3.2258064516129,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556185,IRQ,IRAQ,IRQ,BUS,020,020,3.0,6,-5.38461538461538,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556191,SAU,SAUDI,SAU,SAUGOV,051,051,3.4,2,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552395,IRQCHR,IRAQI,IRQ,IRQREF,190,190,-10.0,3,-9.26174496644295,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556192,SAU,SAUDI,SAU,SAUGOV,113,113,-2.0,2,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557243,SAU,SAUDI ARABIA,SAU,PAK,030,030,4.0,6,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557242,SAU,SAUDI ARABIA,SAU,PAK,030,030,4.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557241,SAU,SAUDI ARABIA,SAU,PAK,030,030,4.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557240,SAU,SAUDI ARABIA,SAU,OPP,173,173,-5.0,4,-6.62354227405248,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557239,SAU,SAUDI,SAU,GOV,012,012,-0.4,1,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557238,SAU,SAUDI ARABIA,SAU,ETH,186,186,-10.0,20,-6.62354227405248,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557237,SAU,SAUDI ARABIA,SAU,,173,173,-5.0,20,-6.62354227405248,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557236,SAU,SAUDI,SAU,,012,012,-0.4,1,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556928,IRNMEDGOV,FARS NEWS,IRN,IRN,043,043,2.8,3,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556927,IRNGOV,IRANIAN,IRN,GBRGOV,111,111,-2.0,6,-7.22891566265061,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556926,IRNGOV,IRANIAN,IRN,GBR,111,111,-2.0,6,-7.22891566265061,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556925,IRNCOP,IRANIAN,IRN,IRN,090,090,-2.0,3,2.09424083769633,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556924,IRN,IRAN,IRN,USA,190,190,-10.0,6,-4.8469387755102,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556923,IRN,IRAN,IRN,USA,190,190,-10.0,4,-4.8469387755102,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556922,IRN,IRAN,IRN,USA,050,050,3.5,1,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557244,SAU,SAUDI ARABIA,SAU,PAK,046,046,7.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557245,SAU,SAUDI ARABIA,SAU,PAK,046,046,7.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557246,SAU,SAUDI ARABIA,SAU,PAK,046,046,7.0,6,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557255,SAU,SAUDI ARABIA,SAU,TUR,046,046,7.0,6,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313559602,ARE,UNITED ARAB EMIRATES,ARE,COP,042,042,1.9,16,-6.72766779416472,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313559601,ARE,UNITED ARAB EMIRATES,ARE,BUS,190,190,-10.0,2,-2.27848101265823,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557259,SAUGOV,SAUDI ARABIA,SAU,PAK,010,010,0.0,2,0.97087378640776,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557258,SAU,SAUDI,SAU,YEM,012,012,-0.4,1,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557257,SAU,SAUDI ARABIA,SAU,TURGOV,046,046,7.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557256,SAU,SAUDI ARABIA,SAU,TURGOV,046,046,7.0,1,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557254,SAU,SAUDI ARABIA,SAU,TUR,046,046,7.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557247,SAU,RIYADH,SAU,PAK,057,057,8.0,11,-1.3002773925104,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557253,SAU,SAUDI ARABIA,SAU,TUR,046,046,7.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557252,SAU,SAUDI ARABIA,SAU,TUR,030,030,4.0,6,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557251,SAU,SAUDI ARABIA,SAU,TUR,030,030,4.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557250,SAU,SAUDI ARABIA,SAU,TUR,030,030,4.0,2,3.28125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557249,SAU,RIYADH,SAU,PAK,057,057,8.0,1,0.97087378640776,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313557248,SAU,SAUDI ARABIA,SAU,PAK,057,057,8.0,2,0.97087378640776,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556921,IRN,IRAN,IRN,OMN,046,046,7.0,1,-2.8735632183908,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556920,IRN,IRAN,IRN,MIL,190,190,-10.0,1,-6.90423162583519,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556919,IRN,IRAN,IRN,MIL,112,112,-2.0,2,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556893,IRN,IRAN,IRN,,130,130,-4.4,8,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556899,IRN,IRANIAN,IRN,GOVCOP,090,090,-2.0,1,2.09424083769633,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556898,IRN,IRAN,IRN,GOV,190,190,-10.0,6,-6.90423162583519,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556897,IRN,IRANIAN,IRN,GBR,111,111,-2.0,4,-7.22891566265061,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556896,IRN,IRAN,IRN,BHR,190,190,-10.0,1,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556895,IRN,IRAN,IRN,,160,160,-4.0,41,-2.28038240420244,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556894,IRN,IRAN,IRN,,130,130,-4.4,3,-6.47765080283524,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556892,IRN,IRAN,IRN,,010,010,0.0,2,-2.00803212851405,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556901,IRN,TEHRAN,IRN,IRNGOVMED,020,020,3.0,6,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556891,IRN,IRANIAN,IRN,,010,010,0.0,8,-2.00803212851405,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556332,AREGOVMIL,EMIRATI,ARE,,190,190,-10.0,6,-2.53731343283582,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556331,AREGOVMIL,EMIRATI,ARE,,190,190,-10.0,32,-3.20351129788503,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556195,SAUGOV,SAUDI,SAU,MIL,113,113,-2.0,8,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556194,SAUGOV,SAUDI,SAU,MIL,051,051,3.4,6,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556193,SAUGOV,SAUDI ARABIA,SAU,MIL,051,051,3.4,2,-3.00610615312353,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556900,IRN,IRAN,IRN,GOVMED,130,130,-4.4,4,-3.88349514563106,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556902,IRN,TEHRAN,IRN,IRNGOVMED,020,020,3.0,4,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556918,IRN,IRAN,IRN,MIL,112,112,-2.0,2,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556911,IRN,IRAN,IRN,ISR,190,190,-10.0,4,-4.8469387755102,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556917,IRN,IRAN,IRN,MIL,112,112,-2.0,6,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556916,IRN,IRANIAN,IRN,KEN,190,190,-10.0,6,-1.74672489082969,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556915,IRN,IRAN,IRN,JOR,193,193,-10.0,1,-2.53731343283582,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556914,IRN,IRAN,IRN,JOR,128,128,-5.0,1,-2.53731343283582,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556913,IRN,IRAN,IRN,JOR,128,128,-5.0,1,-2.53731343283582,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556912,IRN,IRAN,IRN,ISR,190,190,-10.0,6,-4.8469387755102,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556910,IRN,IRAN,IRN,ISR,190,190,-10.0,2,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556903,IRN,IRAN,IRN,IRNMEDGOV,042,042,1.9,3,-3.25581395348838,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556909,IRN,IRAN,IRN,ISR,138,138,-7.0,2,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556908,IRN,IRAN,IRN,ISR,138,138,-7.0,2,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556907,IRN,IRAN,IRN,ISR,130,130,-4.4,10,-6.10622352557836,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556906,IRN,IRAN,IRN,ISR,130,130,-4.4,2,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556905,IRN,IRAN,IRN,ISR,111,111,-2.0,8,-6.06838519784471,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313556904,IRN,IRAN,IRN,ISR,111,111,-2.0,2,-8.17204301075269,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552669,QAT,QATAR,QAT,GOV,042,042,1.9,38,-1.65397328976978,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313552394,IRQ,IRAQI,IRQ,IRQCHR,190,190,-10.0,1,-9.26174496644295,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313546093,SAUGOV,ABDULLAH,SAU,SAU,042,042,1.9,2,6.41025641025641,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550198,IRNGOV,IRAN,IRN,,010,010,0.0,2,-2.9320987654321,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548177,SAUGOV,ABDULLAH,SAU,KWTGOVMIL,040,040,1.0,20,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548161,QAT,QATAR,QAT,OMN,046,046,7.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548160,QAT,QATAR,QAT,OMN,046,046,7.0,8,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548159,QAT,QATAR,QAT,OMN,040,040,1.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548158,QAT,QATAR,QAT,OMN,040,040,1.0,88,2.01592772535359,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548157,QAT,QATAR,QAT,KWT,046,046,7.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548156,QAT,QATAR,QAT,KWT,046,046,7.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548155,QAT,QATAR,QAT,KWT,046,046,7.0,6,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548154,QAT,QATAR,QAT,KWT,040,040,1.0,20,2.01592772535359,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548153,QAT,QATAR,QAT,KWT,040,040,1.0,70,2.01592772535359,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548152,QAT,QATAR,QAT,GOV,043,043,2.8,4,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548151,QAT,QATAR,QAT,GOV,040,040,1.0,16,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548150,QAT,QATAR,QAT,GOV,040,040,1.0,4,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548149,QAT,QATAR,QAT,BHR,046,046,7.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548148,QAT,QATAR,QAT,BHR,046,046,7.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313549604,ARE,DUBAI,ARE,,080,080,5.0,26,-3.58883188018583,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313549605,ARE,UNITED ARAB EMIRATES,ARE,IRN,042,042,1.9,2,-5.68181818181818,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313549606,ARE,UNITED ARAB EMIRATES,ARE,IRN,173,173,-5.0,10,-5.68181818181818,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550190,IRN,IRAN,IRN,USA,020,020,3.0,1,-4.06091370558376,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550196,IRN,IRAN,IRN,USAMIL,195,195,-10.0,3,-4.06091370558376,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550195,IRN,IRAN,IRN,USAMIL,195,195,-10.0,1,-4.06091370558376,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550194,IRN,IRAN,IRN,USAMIL,195,195,-10.0,1,-4.06091370558376,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550193,IRN,IRANIAN,IRN,USA,120,120,-4.0,1,-4.06091370558376,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550192,IRN,IRAN,IRN,USA,042,042,1.9,4,-0.616650188861005,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550191,IRN,IRAN,IRN,USA,042,042,1.9,1,-0.61601642710472,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550189,IRN,IRAN,IRN,UAF,160,160,-4.0,1,-0.61601642710472,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550182,IRN,IRAN,IRN,,130,130,-4.4,8,-9.91957104557638,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550188,IRN,IRAN,IRN,UAF,160,160,-4.0,1,-0.61601642710472,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550187,IRN,IRAN,IRN,MED,112,112,-2.0,4,-9.91957104557638,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550186,IRN,IRAN,IRN,MED,112,112,-2.0,4,-9.91957104557638,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550185,IRN,IRAN,IRN,IRNGOV,043,043,2.8,8,-5.68181818181818,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550184,IRN,IRAN,IRN,EDU,010,010,0.0,4,-2.9320987654321,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313550183,IRN,IRAN,IRN,ARE,043,043,2.8,2,-5.68181818181818,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548147,QAT,QATAR,QAT,BHR,046,046,7.0,6,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548146,QAT,QATAR,QAT,BHR,040,040,1.0,2,1.77121867688004,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548145,QAT,QATAR,QAT,BHR,040,040,1.0,18,2.01592772535359,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547874,IRN,IRAN,IRN,,0833,083,5.0,140,-4.95936684146229,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547880,IRN,IRAN,IRN,IRQ,010,010,0.0,32,-3.49941231179442,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547879,IRN,IRAN,IRN,IRQ,010,010,0.0,16,-3.49941231179442,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547878,IRN,IRAN,IRN,ARBUIS,195,195,-10.0,1,-3.2151690024732,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547877,IRN,IRAN,IRN,ARBUIS,195,195,-10.0,1,-3.2151690024732,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547876,IRN,IRAN,IRN,,128,128,-5.0,4,-6.55021834061136,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547875,IRN,IRAN,IRN,,111,111,-2.0,5,-6.03448275862069,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547873,IRN,IRAN,IRN,,071,071,7.4,10,-6.03448275862069,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547882,IRN,IRAN,IRN,IRQ,111,111,-2.0,1,-4.70487596236099,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547872,IRN,IRAN,IRN,,070,070,7.0,4,-3.2151690024732,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547871,IRN,IRAN,IRN,,036,036,4.0,936,1.87528593789152,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547870,IRN,IRAN,IRN,,036,036,4.0,234,1.87528593789152,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547336,AREGOV,EMIRATI,ARE,OMNBUS,194,194,-10.0,3,-5.98540145985401,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547335,AREGOV,EMIRATI,ARE,IRN,190,190,-10.0,4,-4.93147624013108,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547191,IRN,IRAN,IRN,USA,110,110,-2.0,20,-6.81818181818182,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547881,IRN,IRAN,IRN,IRQ,111,111,-2.0,4,-4.70487596236099,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547883,IRN,IRAN,IRN,MED,173,173,-5.0,6,-6.55021834061136,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313548144,QAT,QATAR,QAT,BHR,040,040,1.0,70,2.01592772535359,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547892,IRQ,IRAQI,IRQ,UAF,120,120,-4.0,120,1.87427534907726,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547898,IRQGOV,IRAQ,IRQ,USA,080,080,5.0,1,-3.25077399380805,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313547897,IRQGOV,IRAQI,IRQ,UAF,120,120,-4.0,402,1.87086366160735,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
